0.000000000000000000e+00,-7.060165405273437500e-01,-1.072586059570312500e+00,-6.479034423828125000e-01,-3.060684204101562500e-01,-6.227149963378906250e-01,-5.345954895019531250e-01,-3.583526611328125000e-01,-3.746032714843750000e-01,-8.020401000976562500e-01,-8.279228210449218750e-01,-5.627861022949218750e-01,-2.450866699218750000e-01,-2.295875549316406250e-01,-2.159576416015625000e-01,-6.684341430664062500e-01,-6.793365478515625000e-01,-3.319396972656250000e-01,-6.947860717773437500e-01,-5.329437255859375000e-01,-2.527465820312500000e-01,-4.423599243164062500e-01,-3.622856140136718750e-01,-3.427124023437500000e-02,-6.557540893554687500e-01,-5.978546142578125000e-01,-5.403785705566406250e-01,-3.178329467773437500e-01,-4.230155944824218750e-01,-4.382591247558593750e-01,-2.956581115722656250e-01,-6.562690734863281250e-01,-4.051628112792968750e-01,-5.800285339355468750e-01,-5.192260742187500000e-01,-5.652694702148437500e-01,-7.959403991699218750e-01,-3.790321350097656250e-01,-4.773559570312500000e-01,-8.384475708007812500e-01,-6.002502441406250000e-01,-6.017532348632812500e-01,-6.458511352539062500e-01,-5.438041687011718750e-01,-6.929283142089843750e-01,-4.735260009765625000e-01,-7.141113281250000000e-02,-2.845764160156250000e-01,-5.651741027832031250e-01,-4.934158325195312500e-01,-3.408737182617187500e-01,-4.549827575683593750e-01,-1.542358398437500000e-01,-3.551750183105468750e-01,-6.417770385742187500e-01,-3.646659851074218750e-01,-5.789337158203125000e-01,-1.212455749511718750e+00,-1.295600891113281250e+00,-5.971336364746093750e-01,-4.719009399414062500e-01,-6.900444030761718750e-01,-5.653457641601562500e-01,-4.939117431640625000e-01,-8.980751037597656250e-01,-8.147583007812500000e-01,-2.766494750976562500e-01,-2.981948852539062500e-01,-8.011245727539062500e-01,-5.361480712890625000e-01,-9.643592834472656250e-01,-8.480300903320312500e-01,-2.125244140625000000e-01,-4.029159545898437500e-01,-2.476272583007812500e-01,-9.351043701171875000e-01,-1.329589843750000000e+00,-1.782646179199218750e-01,-4.783020019531250000e-01,-5.113067626953125000e-01,-1.274169921875000000e+00,-8.560028076171875000e-01,-8.503723144531250000e-02,-1.458740234375000000e-02,-5.337753295898437500e-01,-6.854438781738281250e-01,-5.945854187011718750e-01,-4.641723632812500000e-01,-3.030929565429687500e-01,-3.220558166503906250e-01,-3.637199401855468750e-01,-6.306152343750000000e-01,-5.974998474121093750e-01,-2.934051513671875000e+00,-5.284225463867187500e+00,-5.704513549804687500e+00
-3.438279724121093750e+01,-2.860279083251953125e+01,-2.985083770751953125e+01,-3.095030212402343750e+01,-3.126671600341796875e+01,-1.909957122802734375e+01,-1.784293365478515625e+01,-2.484502410888671875e+01,-3.414498901367187500e+01,-3.884487915039062500e+01,-3.466628265380859375e+01,-3.161919403076171875e+01,-3.204228210449218750e+01,-3.366909790039062500e+01,-3.585894775390625000e+01,-3.250833892822265625e+01,-2.960365295410156250e+01,-2.882586669921875000e+01,-2.800322723388671875e+01,-3.082959747314453125e+01,-3.584373474121093750e+01,-3.194904327392578125e+01,-3.543251037597656250e+01,-3.355500793457031250e+01,-2.950308990478515625e+01,-3.437544250488281250e+01,-3.404391479492187500e+01,-3.576628875732421875e+01,-3.063908386230468750e+01,-3.271263122558593750e+01,-2.943136596679687500e+01,-2.712348937988281250e+01,-3.040792846679687500e+01,-3.591108703613281250e+01,-3.321292114257812500e+01,-2.925697326660156250e+01,-2.965178680419921875e+01,-3.246644592285156250e+01,-3.197920989990234375e+01,-3.386633300781250000e+01,-4.010816192626953125e+01,-3.530698394775390625e+01,-3.504943084716796875e+01,-3.257476043701171875e+01,-3.064363098144531250e+01,-3.347922515869140625e+01,-3.521859741210937500e+01,-3.299359130859375000e+01,-2.604783630371093750e+01,-2.757376861572265625e+01,-3.343207550048828125e+01,-3.508089447021484375e+01,-3.411077117919921875e+01,-3.005259704589843750e+01,-3.121714782714843750e+01,-3.575846862792968750e+01,-2.778282165527343750e+01,-2.554528045654296875e+01,-2.682759094238281250e+01,-3.152772521972656250e+01,-3.390294647216796875e+01,-3.054377746582031250e+01,-3.401796722412109375e+01,-3.523373413085937500e+01,-3.557790374755859375e+01,-2.873274993896484375e+01,-2.860720825195312500e+01,-2.981935882568359375e+01,-2.687277984619140625e+01,-2.852704620361328125e+01,-2.905490875244140625e+01,-3.012746429443359375e+01,-2.982477569580078125e+01,-2.855748748779296875e+01,-3.253901672363281250e+01,-2.837625122070312500e+01,-2.599134063720703125e+01,-2.986769866943359375e+01,-2.792205047607421875e+01,-2.993234252929687500e+01,-2.757372283935546875e+01,-2.795535278320312500e+01,-3.299580383300781250e+01,-4.010121917724609375e+01,-3.091560363769531250e+01,-2.981947326660156250e+01,-2.748881530761718750e+01,-3.045840454101562500e+01,-3.887258148193359375e+01,-3.236230468750000000e+01,-3.174452972412109375e+01,-2.397221374511718750e+01,-1.832531738281250000e+01,-1.827999877929687500e+01,-2.025428771972656250e+01,-1.533855438232421875e+01
-3.680914306640625000e+01,-3.676325225830078125e+01,-3.788637542724609375e+01,-3.763404846191406250e+01,-3.474908447265625000e+01,-2.160414123535156250e+01,-2.056897735595703125e+01,-2.706822967529296875e+01,-2.964601135253906250e+01,-2.935444641113281250e+01,-3.289411163330078125e+01,-3.649868774414062500e+01,-3.148413848876953125e+01,-3.074862670898437500e+01,-3.593594360351562500e+01,-4.111579132080078125e+01,-3.171953582763671875e+01,-2.839650726318359375e+01,-3.102493286132812500e+01,-3.206179809570312500e+01,-3.265908813476562500e+01,-3.303877258300781250e+01,-3.314924621582031250e+01,-3.903681945800781250e+01,-3.349173736572265625e+01,-3.251716613769531250e+01,-3.754811859130859375e+01,-3.577585601806640625e+01,-3.066850280761718750e+01,-3.147067260742187500e+01,-3.295338439941406250e+01,-3.540798950195312500e+01,-3.626011657714843750e+01,-3.232841491699218750e+01,-3.376329040527343750e+01,-3.350465393066406250e+01,-3.418768310546875000e+01,-4.013570404052734375e+01,-3.699113464355468750e+01,-3.458345031738281250e+01,-3.673175048828125000e+01,-3.048608398437500000e+01,-3.062998199462890625e+01,-3.360972595214843750e+01,-3.034205627441406250e+01,-2.837733459472656250e+01,-3.296412658691406250e+01,-4.045753479003906250e+01,-2.968704986572265625e+01,-3.017562866210937500e+01,-3.734779357910156250e+01,-3.181207275390625000e+01,-3.350726318359375000e+01,-3.517456054687500000e+01,-3.199380493164062500e+01,-3.790900421142578125e+01,-3.121749877929687500e+01,-2.624590301513671875e+01,-2.868184661865234375e+01,-3.565256500244140625e+01,-3.758863067626953125e+01,-3.028327178955078125e+01,-2.858175659179687500e+01,-3.364720916748046875e+01,-3.250579071044921875e+01,-3.448474121093750000e+01,-3.703988647460937500e+01,-3.851269531250000000e+01,-3.724545288085937500e+01,-3.836733245849609375e+01,-3.449163055419921875e+01,-3.234297180175781250e+01,-3.213299560546875000e+01,-3.077239227294921875e+01,-3.193827056884765625e+01,-3.766108703613281250e+01,-3.865674591064453125e+01,-3.498498535156250000e+01,-2.888542175292968750e+01,-2.776351165771484375e+01,-3.171926879882812500e+01,-3.012610626220703125e+01,-3.479211425781250000e+01,-3.717529296875000000e+01,-3.186489105224609375e+01,-3.227437591552734375e+01,-2.706622314453125000e+01,-3.006249237060546875e+01,-4.083779907226562500e+01,-3.429713439941406250e+01,-3.382687377929687500e+01,-3.146789550781250000e+01,-2.832497406005859375e+01,-2.856118774414062500e+01,-2.562562561035156250e+01,-1.976979064941406250e+01
-3.715194702148437500e+01,-3.777838897705078125e+01,-3.713034057617187500e+01,-3.494977569580078125e+01,-3.261255645751953125e+01,-2.629901123046875000e+01,-2.689578247070312500e+01,-3.284800720214843750e+01,-2.903354644775390625e+01,-3.041556549072265625e+01,-3.610529327392578125e+01,-3.514321899414062500e+01,-3.509748840332031250e+01,-3.489299011230468750e+01,-3.776580047607421875e+01,-4.169111633300781250e+01,-3.794286346435546875e+01,-3.150046539306640625e+01,-2.974935150146484375e+01,-2.992698669433593750e+01,-3.247865295410156250e+01,-3.269457244873046875e+01,-3.507681274414062500e+01,-4.218479919433593750e+01,-3.227121734619140625e+01,-3.167115783691406250e+01,-3.917234039306640625e+01,-3.612705993652343750e+01,-3.177168273925781250e+01,-2.908198547363281250e+01,-2.976082611083984375e+01,-3.425279235839843750e+01,-3.588238525390625000e+01,-3.190953826904296875e+01,-3.330531311035156250e+01,-3.603091430664062500e+01,-3.607917785644531250e+01,-3.805729675292968750e+01,-3.194886016845703125e+01,-3.159226226806640625e+01,-3.486650085449218750e+01,-3.129647827148437500e+01,-3.168849182128906250e+01,-3.166893768310546875e+01,-3.502920532226562500e+01,-3.481027221679687500e+01,-3.480928039550781250e+01,-3.450845336914062500e+01,-3.274649047851562500e+01,-3.407914733886718750e+01,-3.554891204833984375e+01,-3.340003204345703125e+01,-3.634075927734375000e+01,-3.542455291748046875e+01,-3.041348266601562500e+01,-3.321153259277343750e+01,-3.683089447021484375e+01,-3.644026947021484375e+01,-3.676485443115234375e+01,-3.479179382324218750e+01,-3.358938598632812500e+01,-3.146730804443359375e+01,-3.043342590332031250e+01,-3.051108551025390625e+01,-2.950791168212890625e+01,-3.610162353515625000e+01,-3.804888916015625000e+01,-4.739096832275390625e+01,-3.821065521240234375e+01,-3.644802856445312500e+01,-3.652056121826171875e+01,-3.012217712402343750e+01,-3.312826538085937500e+01,-2.938114929199218750e+01,-2.925865936279296875e+01,-3.470195007324218750e+01,-3.810908508300781250e+01,-3.705741882324218750e+01,-3.397576904296875000e+01,-3.318732452392578125e+01,-2.997495269775390625e+01,-2.932746887207031250e+01,-3.383895874023437500e+01,-3.768222045898437500e+01,-3.216577148437500000e+01,-3.466386413574218750e+01,-3.043362426757812500e+01,-3.380432128906250000e+01,-3.605072021484375000e+01,-3.523976135253906250e+01,-3.747011566162109375e+01,-3.501897430419921875e+01,-3.273013305664062500e+01,-3.512957000732421875e+01,-2.936797332763671875e+01,-2.332082366943359375e+01
-2.940420532226562500e+01,-2.565026092529296875e+01,-2.802867889404296875e+01,-3.114893341064453125e+01,-3.013014984130859375e+01,-3.193222045898437500e+01,-2.996817016601562500e+01,-2.894963836669921875e+01,-3.079528045654296875e+01,-3.108534240722656250e+01,-3.504511260986328125e+01,-3.480625915527343750e+01,-3.271361541748046875e+01,-3.300688171386718750e+01,-3.497311401367187500e+01,-3.842305755615234375e+01,-3.387541198730468750e+01,-3.067439270019531250e+01,-3.256108856201171875e+01,-3.226464843750000000e+01,-3.267211914062500000e+01,-4.024915313720703125e+01,-4.199668884277343750e+01,-3.815127563476562500e+01,-3.087201690673828125e+01,-3.337120056152343750e+01,-3.366636657714843750e+01,-3.434323883056640625e+01,-3.182147216796875000e+01,-2.665734863281250000e+01,-2.672038269042968750e+01,-2.775761413574218750e+01,-3.036623382568359375e+01,-3.316261291503906250e+01,-3.509197998046875000e+01,-3.220247650146484375e+01,-3.415033721923828125e+01,-3.171829223632812500e+01,-2.961541748046875000e+01,-3.235448455810546875e+01,-3.572427368164062500e+01,-3.708837127685546875e+01,-3.652946472167968750e+01,-3.557110595703125000e+01,-3.499236297607421875e+01,-3.540090942382812500e+01,-3.369631958007812500e+01,-3.438036346435546875e+01,-3.268045043945312500e+01,-3.196401977539062500e+01,-3.355254364013671875e+01,-3.332279968261718750e+01,-3.483832550048828125e+01,-3.598742675781250000e+01,-3.381001281738281250e+01,-3.317259216308593750e+01,-3.622115325927734375e+01,-3.792478942871093750e+01,-3.437590789794921875e+01,-3.457501983642578125e+01,-3.342741394042968750e+01,-3.602954101562500000e+01,-3.266630554199218750e+01,-2.954347991943359375e+01,-2.872304534912109375e+01,-3.134170532226562500e+01,-3.503034973144531250e+01,-4.241139984130859375e+01,-3.904240417480468750e+01,-3.352177429199218750e+01,-3.147683715820312500e+01,-2.931237792968750000e+01,-3.452140045166015625e+01,-3.245680999755859375e+01,-3.192353820800781250e+01,-3.305723571777343750e+01,-3.426029968261718750e+01,-3.710386657714843750e+01,-3.489936828613281250e+01,-3.476416778564453125e+01,-2.914895629882812500e+01,-2.710623168945312500e+01,-3.297489929199218750e+01,-3.670485687255859375e+01,-3.146443939208984375e+01,-3.435383605957031250e+01,-2.971382904052734375e+01,-2.898458099365234375e+01,-3.067817687988281250e+01,-3.433748626708984375e+01,-3.592178344726562500e+01,-3.199337768554687500e+01,-3.268673706054687500e+01,-3.596391296386718750e+01,-3.202558135986328125e+01,-2.575401306152343750e+01
-3.066712188720703125e+01,-2.702831268310546875e+01,-3.010449218750000000e+01,-3.092520141601562500e+01,-2.980771636962890625e+01,-3.207045745849609375e+01,-3.055709838867187500e+01,-3.014006805419921875e+01,-3.714518737792968750e+01,-3.642797851562500000e+01,-3.554116821289062500e+01,-3.546052551269531250e+01,-3.566907501220703125e+01,-3.008912658691406250e+01,-2.915687561035156250e+01,-3.048828125000000000e+01,-3.339949035644531250e+01,-4.099977874755859375e+01,-4.007783508300781250e+01,-3.657916259765625000e+01,-3.631929016113281250e+01,-3.747418975830078125e+01,-4.011009216308593750e+01,-3.481404113769531250e+01,-3.101800537109375000e+01,-3.323409271240234375e+01,-3.228997802734375000e+01,-3.697763061523437500e+01,-3.451527404785156250e+01,-3.349966430664062500e+01,-3.055186462402343750e+01,-2.718177795410156250e+01,-3.014211273193359375e+01,-3.601217651367187500e+01,-4.276856994628906250e+01,-3.016059112548828125e+01,-2.717444610595703125e+01,-3.036481475830078125e+01,-2.800570678710937500e+01,-2.899836730957031250e+01,-3.454988861083984375e+01,-3.577315521240234375e+01,-3.440896606445312500e+01,-3.239854431152343750e+01,-3.445014953613281250e+01,-4.000292205810546875e+01,-4.693782043457031250e+01,-3.541686248779296875e+01,-2.963157653808593750e+01,-3.063293457031250000e+01,-3.223599243164062500e+01,-2.893646240234375000e+01,-3.349561309814453125e+01,-3.894705200195312500e+01,-3.102477264404296875e+01,-3.318107604980468750e+01,-3.233093261718750000e+01,-2.978326416015625000e+01,-2.836380004882812500e+01,-3.233389282226562500e+01,-3.581634521484375000e+01,-3.845033264160156250e+01,-3.014056396484375000e+01,-2.740369415283203125e+01,-2.561202239990234375e+01,-2.740110778808593750e+01,-3.679876708984375000e+01,-3.591069793701171875e+01,-3.499885559082031250e+01,-3.391149902343750000e+01,-3.422675323486328125e+01,-3.321893310546875000e+01,-3.356794738769531250e+01,-3.328553771972656250e+01,-3.581307983398437500e+01,-3.498495483398437500e+01,-3.060559082031250000e+01,-3.328965759277343750e+01,-3.680233764648437500e+01,-3.177340698242187500e+01,-2.920733642578125000e+01,-2.686486053466796875e+01,-3.460478210449218750e+01,-3.667776489257812500e+01,-3.064834594726562500e+01,-3.187400817871093750e+01,-2.845899200439453125e+01,-2.939244842529296875e+01,-3.040289306640625000e+01,-2.909761047363281250e+01,-3.308773803710937500e+01,-3.364561462402343750e+01,-3.092504119873046875e+01,-3.557803344726562500e+01,-3.475614929199218750e+01,-2.820255279541015625e+01
-3.883153533935546875e+01,-3.122039031982421875e+01,-3.123149871826171875e+01,-2.796452331542968750e+01,-2.932945251464843750e+01,-2.759413146972656250e+01,-2.627825927734375000e+01,-2.801918792724609375e+01,-3.155551147460937500e+01,-3.656109619140625000e+01,-3.571313476562500000e+01,-3.304333496093750000e+01,-3.167515563964843750e+01,-3.571428680419921875e+01,-3.715101623535156250e+01,-3.637500000000000000e+01,-3.179436492919921875e+01,-3.382785034179687500e+01,-4.228192138671875000e+01,-4.299384307861328125e+01,-3.885289764404296875e+01,-3.312014007568359375e+01,-3.242800903320312500e+01,-3.369532775878906250e+01,-3.216300201416015625e+01,-3.453381347656250000e+01,-3.244771575927734375e+01,-2.832326507568359375e+01,-3.289411163330078125e+01,-4.051036071777343750e+01,-2.874495697021484375e+01,-2.611488342285156250e+01,-2.834034729003906250e+01,-3.375754547119140625e+01,-3.391517639160156250e+01,-3.163478088378906250e+01,-2.836497497558593750e+01,-3.252188873291015625e+01,-2.997811126708984375e+01,-3.212096405029296875e+01,-3.578266906738281250e+01,-3.523043823242187500e+01,-3.679351043701171875e+01,-3.869092559814453125e+01,-3.979154205322265625e+01,-3.991414642333984375e+01,-4.079776000976562500e+01,-4.013156127929687500e+01,-3.555450439453125000e+01,-3.005857086181640625e+01,-3.083394622802734375e+01,-3.230374145507812500e+01,-3.904681396484375000e+01,-3.326348876953125000e+01,-2.902153015136718750e+01,-2.978337860107421875e+01,-2.737954711914062500e+01,-2.591986083984375000e+01,-2.743813323974609375e+01,-2.956781005859375000e+01,-3.058583068847656250e+01,-2.786688995361328125e+01,-2.846548461914062500e+01,-2.332801818847656250e+01,-2.554570770263671875e+01,-3.047875976562500000e+01,-3.384596252441406250e+01,-3.055643463134765625e+01,-2.808466339111328125e+01,-2.908901214599609375e+01,-3.104675292968750000e+01,-3.110050201416015625e+01,-3.484260559082031250e+01,-3.454458618164062500e+01,-3.479040527343750000e+01,-3.280148315429687500e+01,-2.951601409912109375e+01,-3.483578491210937500e+01,-3.659197998046875000e+01,-2.925642395019531250e+01,-2.314363861083984375e+01,-2.227519989013671875e+01,-3.106887054443359375e+01,-3.984643554687500000e+01,-3.450708007812500000e+01,-3.020803070068359375e+01,-2.963679504394531250e+01,-3.811218261718750000e+01,-3.166442871093750000e+01,-3.119036865234375000e+01,-3.813752746582031250e+01,-3.668580627441406250e+01,-3.643674468994140625e+01,-4.116835784912109375e+01,-3.632711029052734375e+01,-2.965721130371093750e+01
-3.271748352050781250e+01,-2.531423187255859375e+01,-2.647315216064453125e+01,-3.050776672363281250e+01,-2.772573089599609375e+01,-2.710704040527343750e+01,-2.688830566406250000e+01,-2.929885864257812500e+01,-3.003901672363281250e+01,-3.374151611328125000e+01,-3.242222595214843750e+01,-3.435056304931640625e+01,-3.351162719726562500e+01,-3.693804168701171875e+01,-4.456877899169921875e+01,-4.090504455566406250e+01,-3.006326293945312500e+01,-3.137324523925781250e+01,-4.207872009277343750e+01,-4.315582275390625000e+01,-3.438493347167968750e+01,-2.899842071533203125e+01,-3.041690063476562500e+01,-3.412287139892578125e+01,-3.352757263183593750e+01,-3.452098083496093750e+01,-2.864836883544921875e+01,-2.589147186279296875e+01,-3.132656860351562500e+01,-3.451754760742187500e+01,-3.061603546142578125e+01,-3.213579559326171875e+01,-3.113629150390625000e+01,-3.019552612304687500e+01,-2.962548065185546875e+01,-3.069210815429687500e+01,-2.950283813476562500e+01,-3.208790588378906250e+01,-3.033759307861328125e+01,-3.043891143798828125e+01,-3.836863708496093750e+01,-4.202375793457031250e+01,-3.914646911621093750e+01,-3.498057556152343750e+01,-3.190697479248046875e+01,-3.767857360839843750e+01,-3.735768127441406250e+01,-3.121547698974609375e+01,-3.000393676757812500e+01,-2.685828399658203125e+01,-2.919997406005859375e+01,-3.363658142089843750e+01,-3.649436950683593750e+01,-3.037670898437500000e+01,-3.062638854980468750e+01,-3.075746917724609375e+01,-2.789516448974609375e+01,-2.496276855468750000e+01,-2.685959625244140625e+01,-2.828295898437500000e+01,-2.804045104980468750e+01,-3.059429931640625000e+01,-2.944329833984375000e+01,-2.852729797363281250e+01,-2.646250152587890625e+01,-3.250666809082031250e+01,-3.431768798828125000e+01,-2.790007781982421875e+01,-2.590227508544921875e+01,-2.859544372558593750e+01,-3.491319274902343750e+01,-3.373948669433593750e+01,-3.419141387939453125e+01,-3.691928100585937500e+01,-3.577589416503906250e+01,-3.339239501953125000e+01,-3.447354888916015625e+01,-3.564250183105468750e+01,-3.251968383789062500e+01,-3.019152832031250000e+01,-2.672116088867187500e+01,-2.448327636718750000e+01,-3.244311523437500000e+01,-3.633551788330078125e+01,-3.133560943603515625e+01,-2.884202575683593750e+01,-3.085305786132812500e+01,-4.032095336914062500e+01,-3.643874359130859375e+01,-3.474713134765625000e+01,-3.507516479492187500e+01,-4.081655883789062500e+01,-3.591365051269531250e+01,-3.705869293212890625e+01,-3.701374816894531250e+01,-3.026582336425781250e+01
-3.196893310546875000e+01,-2.488986206054687500e+01,-2.694259643554687500e+01,-3.167255401611328125e+01,-2.822002410888671875e+01,-2.322029113769531250e+01,-2.460282135009765625e+01,-3.319409942626953125e+01,-3.881011962890625000e+01,-3.397370910644531250e+01,-3.227556610107421875e+01,-3.545561981201171875e+01,-3.848370361328125000e+01,-3.369943237304687500e+01,-3.688833618164062500e+01,-3.599909210205078125e+01,-2.919957733154296875e+01,-3.124011230468750000e+01,-3.940454864501953125e+01,-4.259378051757812500e+01,-3.717447662353515625e+01,-3.564074707031250000e+01,-4.040273284912109375e+01,-3.802128601074218750e+01,-3.592860412597656250e+01,-3.936907196044921875e+01,-3.303369140625000000e+01,-3.082102966308593750e+01,-3.459119415283203125e+01,-3.347210693359375000e+01,-2.932458496093750000e+01,-2.973881530761718750e+01,-3.342951202392578125e+01,-2.718173217773437500e+01,-2.421609497070312500e+01,-2.703800201416015625e+01,-3.094485473632812500e+01,-3.263242340087890625e+01,-3.555173492431640625e+01,-3.728724670410156250e+01,-3.705110168457031250e+01,-3.798955535888671875e+01,-3.648071289062500000e+01,-3.151455688476562500e+01,-2.683056640625000000e+01,-3.053533172607421875e+01,-3.296526336669921875e+01,-2.795964813232421875e+01,-2.904326629638671875e+01,-3.044537353515625000e+01,-3.705567932128906250e+01,-3.339637756347656250e+01,-3.352424621582031250e+01,-3.266008758544921875e+01,-3.655669403076171875e+01,-3.214849853515625000e+01,-2.321287536621093750e+01,-2.366412353515625000e+01,-2.950247955322265625e+01,-3.229072570800781250e+01,-3.170538330078125000e+01,-2.957020568847656250e+01,-2.874822998046875000e+01,-3.145542144775390625e+01,-3.070046234130859375e+01,-3.202316284179687500e+01,-3.402188873291015625e+01,-3.339231109619140625e+01,-2.941033172607421875e+01,-2.979454040527343750e+01,-3.692502593994140625e+01,-4.165127563476562500e+01,-4.029040527343750000e+01,-3.583869934082031250e+01,-3.663434600830078125e+01,-3.408095550537109375e+01,-2.750547790527343750e+01,-2.992199707031250000e+01,-3.612709045410156250e+01,-3.542052459716796875e+01,-2.785347747802734375e+01,-3.043264770507812500e+01,-3.830774688720703125e+01,-3.423092651367187500e+01,-2.868963623046875000e+01,-2.578094482421875000e+01,-3.005013275146484375e+01,-3.785018920898437500e+01,-3.604409790039062500e+01,-3.418679809570312500e+01,-3.880246734619140625e+01,-3.886878204345703125e+01,-3.633050537109375000e+01,-3.487263488769531250e+01,-3.644254302978515625e+01,-3.073552703857421875e+01
-3.005683898925781250e+01,-2.576261138916015625e+01,-2.894840240478515625e+01,-3.165188598632812500e+01,-3.042444610595703125e+01,-2.744593811035156250e+01,-2.554299926757812500e+01,-2.923835754394531250e+01,-3.568666076660156250e+01,-3.232424926757812500e+01,-2.890044403076171875e+01,-2.822628784179687500e+01,-3.231852722167968750e+01,-2.977188110351562500e+01,-3.325342559814453125e+01,-3.997938537597656250e+01,-3.331018829345703125e+01,-3.024876403808593750e+01,-3.581823730468750000e+01,-3.954388427734375000e+01,-3.598007202148437500e+01,-3.421495056152343750e+01,-3.720272827148437500e+01,-3.889655303955078125e+01,-3.550720214843750000e+01,-3.623021697998046875e+01,-3.380472564697265625e+01,-3.319554901123046875e+01,-3.288314056396484375e+01,-3.321288299560546875e+01,-3.443228149414062500e+01,-3.174450683593750000e+01,-2.929136657714843750e+01,-3.011113739013671875e+01,-2.989706420898437500e+01,-2.840267181396484375e+01,-3.043588256835937500e+01,-3.724143218994140625e+01,-3.291166687011718750e+01,-3.115972137451171875e+01,-3.638343811035156250e+01,-4.246198272705078125e+01,-2.993374633789062500e+01,-2.650932312011718750e+01,-2.687026977539062500e+01,-3.310503387451171875e+01,-3.908769226074218750e+01,-3.398001861572265625e+01,-3.653381347656250000e+01,-3.154830169677734375e+01,-2.725409698486328125e+01,-3.095926666259765625e+01,-3.374937438964843750e+01,-3.120984649658203125e+01,-3.501981353759765625e+01,-3.411708068847656250e+01,-2.651565551757812500e+01,-2.460823059082031250e+01,-2.132661437988281250e+01,-2.381038665771484375e+01,-2.762272644042968750e+01,-2.596472930908203125e+01,-3.177403259277343750e+01,-3.201110839843750000e+01,-3.279409027099609375e+01,-3.277404785156250000e+01,-3.568354034423828125e+01,-3.466572570800781250e+01,-3.096330261230468750e+01,-3.180628967285156250e+01,-3.685736083984375000e+01,-4.043670654296875000e+01,-3.796760559082031250e+01,-3.242601776123046875e+01,-3.150597381591796875e+01,-3.137470245361328125e+01,-2.719826507568359375e+01,-2.967403411865234375e+01,-3.185440063476562500e+01,-3.113494110107421875e+01,-2.506105041503906250e+01,-2.663488769531250000e+01,-3.887334442138671875e+01,-3.202672576904296875e+01,-2.518528747558593750e+01,-2.529662322998046875e+01,-3.342918395996093750e+01,-3.685727691650390625e+01,-3.780687713623046875e+01,-3.897177124023437500e+01,-3.807408905029296875e+01,-3.398208618164062500e+01,-3.398756408691406250e+01,-3.236146545410156250e+01,-3.545497131347656250e+01,-3.023534393310546875e+01
